4, -1.978533387184143, -0.8828688859939575, -6.215582370758057, 0.04089093208312988
4, -1.9770467281341553, -0.8830940127372742, -6.21334171295166, 0.08876514434814453
4, -1.975252628326416, -0.8831437826156616, -6.212016582489014, 0.1346433162689209
4, -1.9733366966247559, -0.8829615712165833, -6.211244106292725, 0.1825122833251953
4, -1.9714998006820679, -0.8827201724052429, -6.210824012756348, 0.23038625717163086
4, -1.9697545766830444, -0.8825179934501648, -6.210758209228516, 0.276261568069458
4, -1.9680544137954712, -0.8825371861457825, -6.210855007171631, 0.32413315773010254
4, -1.9664748907089233, -0.8825051784515381, -6.210852146148682, 0.37200474739074707
4, -1.973239779472351, -0.884613573551178, -6.205955505371094, 0.4198791980743408
4, -1.9727855920791626, -0.8848965764045715, -6.205755710601807, 0.46774911880493164
4, -1.9713680744171143, -0.8847799301147461, -6.206380367279053, 0.5156214237213135
4, -1.968773365020752, -0.8840781450271606, -6.208656311035156, 0.5631153583526611
4, -1.970802903175354, -0.8851240277290344, -6.206400394439697, 0.6099882125854492
4, -1.9770705699920654, -0.8875069618225098, -6.20039176940918, 0.6568646430969238
4, -1.9814128875732422, -0.8892201781272888, -6.195638656616211, 0.7047343254089355
4, -1.9822221994400024, -0.8900015354156494, -6.193114280700684, 0.7526085376739502
4, -1.9801445007324219, -0.8903126120567322, -6.19302225112915, 0.8004655838012695
4, -1.9795893430709839, -0.8909705281257629, -6.191348552703857, 0.848336935043335
4, -1.977944016456604, -0.8918250799179077, -6.1902875900268555, 0.8958008289337158
4, -1.976311206817627, -0.8931800127029419, -6.188795566558838, 0.9436719417572021
4, -1.973061442375183, -0.8936182260513306, -6.188663482666016, 0.9906864166259766
4, -1.9669914245605469, -0.8931373953819275, -6.191606044769287, 1.0375583171844482
4, -1.9600292444229126, -0.8918976187705994, -6.1956939697265625, 1.085022211074829
4, -1.9534422159194946, -0.8901809453964233, -6.200052261352539, 1.1328907012939453
4, -1.9476348161697388, -0.888884425163269, -6.203978061676025, 1.180767297744751
4, -1.943454384803772, -0.8888295292854309, -6.2069268226623535, 1.2286376953125
4, -1.940081238746643, -0.8890851140022278, -6.21006441116333, 1.2765066623687744
4, -1.9376543760299683, -0.889435350894928, -6.2125678062438965, 1.324378490447998
4, -1.9343892335891724, -0.8893072605133057, -6.21577787399292, 1.3722500801086426
4, -1.9308780431747437, -0.889022946357727, -6.2189226150512695, 1.4201250076293945
4, -1.9267194271087646, -0.8887248039245605, -6.222560405731201, 1.4679970741271973
4, -1.9233410358428955, -0.8882774114608765, -6.225841522216797, 1.5158662796020508
4, -1.9191838502883911, -0.8871580362319946, -6.230673789978027, 1.563753604888916
4, -1.9166215658187866, -0.8864732980728149, -6.234712600708008, 1.6116125583648682
4, -1.9136378765106201, -0.8856098651885986, -6.238247394561768, 1.659482717514038
4, -1.9098973274230957, -0.8843877911567688, -6.239574909210205, 1.7063572406768799
4, -1.9055429697036743, -0.8826136589050293, -6.238826751708984, 1.7532320022583008
4, -1.901429295539856, -0.881578266620636, -6.235142707824707, 1.8011038303375244
4, -1.8963420391082764, -0.8812101483345032, -6.229525089263916, 1.848975419998169
4, -1.8904293775558472, -0.8819692134857178, -6.221688747406006, 1.8968501091003418
4, -1.8839716911315918, -0.8838199973106384, -6.211153984069824, 1.9447219371795654
4, -1.8767293691635132, -0.8869066834449768, -6.197674751281738, 1.9925920963287354
4, -1.8703802824020386, -0.8927217125892639, -6.1802144050598145, 2.040466070175171
4, -1.8617584705352783, -0.9007086753845215, -6.160811901092529, 2.0883381366729736
4, -1.8518264293670654, -0.9096891283988953, -6.141422748565674, 2.136207103729248
4, -1.8422797918319702, -0.9159266948699951, -6.1255903244018555, 2.1841957569122314
4, -1.8361146450042725, -0.9229080080986023, -6.1118574142456055, 2.232067584991455
4, -1.8305338621139526, -0.9290676712989807, -6.100395202636719, 2.2799394130706787
4, -1.8257607221603394, -0.9321308732032776, -6.094435691833496, 2.3278088569641113
4, -1.823551058769226, -0.9312764406204224, -6.091916084289551, 2.3756840229034424
4, -1.8238840103149414, -0.9309331774711609, -6.090614318847656, 2.423555374145508
4, -1.8242288827896118, -0.9314292073249817, -6.0917887687683105, 2.4714250564575195
4, -1.826232671737671, -0.9324617981910706, -6.092869758605957, 2.519299268722534
4, -1.8274677991867065, -0.9338490962982178, -6.094188213348389, 2.5667009353637695
4, -1.827391266822815, -0.9360690712928772, -6.095688343048096, 2.6145706176757812
4, -1.8268519639968872, -0.9385331869125366, -6.096426963806152, 2.662444829940796
4, -1.825697660446167, -0.9404014348983765, -6.096386432647705, 2.709925889968872
4, -1.825506567955017, -0.941799521446228, -6.095194339752197, 2.755803346633911
4, -1.8243441581726074, -0.9420300126075745, -6.094451427459717, 2.803673267364502
4, -1.8245999813079834, -0.9423618912696838, -6.094079494476318, 2.849550724029541
4, -1.826159119606018, -0.9424481987953186, -6.093967437744141, 2.8974249362945557
4, -1.8257038593292236, -0.9427614212036133, -6.094878673553467, 2.9433019161224365
4, -1.8269786834716797, -0.9424418807029724, -6.094491004943848, 2.99117112159729
4, -1.8271929025650024, -0.9419590830802917, -6.095363140106201, 3.039046049118042
4, -1.8270559310913086, -0.9404681921005249, -6.0960822105407715, 3.0849239826202393
4, -1.8271914720535278, -0.9376288652420044, -6.09693717956543, 3.130800485610962
4, -1.828136920928955, -0.9338324666023254, -6.098038673400879, 3.1786725521087646
4, -1.831619143486023, -0.9303501844406128, -6.098814964294434, 3.225545644760132
4, -1.8372297286987305, -0.9259864091873169, -6.102041721343994, 3.2724225521087646
4, -1.8447277545928955, -0.9187582731246948, -6.110815048217773, 3.320293664932251
4, -1.853192925453186, -0.9098777770996094, -6.12312126159668, 3.367168426513672
4, -1.8619314432144165, -0.9049434661865234, -6.1360673904418945, 3.41404128074646
4, -1.86929190158844, -0.9029465317726135, -6.14904260635376, 3.4619147777557373
4, -1.8762996196746826, -0.9019642472267151, -6.156678199768066, 3.5097875595092773
4, -1.881005883216858, -0.9021203517913818, -6.161397933959961, 3.5576565265655518
4, -1.8850337266921997, -0.9015375375747681, -6.161882400512695, 3.60553240776062
4, -1.8881547451019287, -0.8995223641395569, -6.16039514541626, 3.6534030437469482
4, -1.8914717435836792, -0.8975317478179932, -6.158015251159668, 3.699280023574829
4, -1.895068645477295, -0.8960175514221191, -6.155229568481445, 3.7451553344726562
4, -1.8978315591812134, -0.8960329294204712, -6.150146961212158, 3.7925281524658203
4, -1.8984549045562744, -0.8981097340583801, -6.143951416015625, 3.840402603149414
4, -1.8993580341339111, -0.899503767490387, -6.136620998382568, 3.8883473873138428
4, -1.8978240489959717, -0.9004829525947571, -6.12796688079834, 3.9352195262908936
4, -1.8942564725875854, -0.8990272283554077, -6.116469383239746, 3.9818854331970215
4, -1.8858537673950195, -0.8976948857307434, -6.1045823097229, 4.029759407043457
4, -1.8760679960250854, -0.8987128734588623, -6.092038631439209, 4.075636625289917
4, -1.8635445833206177, -0.9013360738754272, -6.078580379486084, 4.1235082149505615
4, -1.8476917743682861, -0.9048556089401245, -6.06411600112915, 4.171378135681152
4, -1.8277660608291626, -0.9088119864463806, -6.049738883972168, 4.219250440597534
4, -1.8031104803085327, -0.9134183526039124, -6.035153388977051, 4.26712441444397
4, -1.7747809886932373, -0.917001485824585, -6.019933223724365, 4.313827037811279
4, -1.7438815832138062, -0.9169091582298279, -6.002297401428223, 4.361700773239136
4, -1.7092845439910889, -0.911774754524231, -5.98739767074585, 4.408574819564819
